,0
2008-02-11,0.023893500000000005
2008-02-12,0.008503600000000004
2008-02-13,0.0036399999999999974
2008-02-14,0.0426323
2008-02-15,-0.005778500000000001
2008-02-19,-0.009653300000000004
2008-02-20,0.0207289
2008-02-21,0.0256152
2008-02-22,0.0020007999999999988
2008-02-25,0.0403268
2008-02-26,0.00042090000000000053
2008-02-27,0.0036810000000000002
2008-02-28,0.018672899999999996
2008-02-29,0.006674900000000001
2008-03-03,0.028514200000000003
2008-03-04,0.009304699999999999
2008-03-05,0.013586299999999999
2008-03-06,-0.007272600000000001
2008-03-07,0.0422295
2008-03-10,0.0151629
2008-03-11,-0.0020758000000000026
2008-03-12,0.024515500000000003
2008-03-13,0.024766800000000005
2008-03-14,0.0200956
2008-03-17,0.029197999999999998
2008-03-18,0.041295200000000004
2008-03-19,0.0062959999999999995
2008-03-20,0.004461399999999999
2008-03-24,0.0145053
2008-03-25,0.030035900000000004
2008-03-26,0.018168200000000002
2008-03-27,0.0108321
2008-03-28,0.0225706
2008-03-31,0.0277646
2008-04-01,0.027449900000000003
2008-04-02,0.012496
2008-04-03,0.023567
2008-04-04,0.0307263
2008-04-07,0.0030081
2008-04-08,0.0172118
2008-04-09,0.015516000000000002
2008-04-10,0.0181761
2008-04-11,0.017062
2008-04-14,0.012253400000000001
2008-04-15,-0.0005801999999999997
2008-04-16,0.0167242
2008-04-17,0.0295032
2008-04-18,0.018779399999999998
2008-04-21,0.032379000000000005
2008-04-22,0.012210100000000003
2008-04-23,0.011557900000000005
2008-04-24,-0.009897499999999998
2008-04-25,0.0273397
2008-04-28,0.007411900000000001
2008-04-29,-0.0014876999999999998
2008-04-30,0.008703200000000001
2008-05-01,0.0321942
2008-05-02,0.008041799999999998
2008-05-05,0.0175283
2008-05-06,0.0030515000000000004
2008-05-07,0.033996900000000004
2008-05-08,0.0141564
2008-05-09,0.004915799999999998
2008-05-12,0.0275252
2008-05-13,0.0197061
2008-05-14,-0.0009739000000000009
2008-05-15,0.005470900000000001
2008-05-16,0.028075299999999997
2008-05-19,-0.006975200000000001
2008-05-20,0.0282109
2008-05-21,-0.03646320000000001
2008-05-22,0.005536200000000003
2008-05-23,0.0294062
2008-05-27,0.03413510000000001
2008-05-28,0.005354800000000001
2008-05-29,-0.019777700000000002
2008-05-30,0.0325058
2008-06-02,0.017108200000000004
2008-06-03,0.0186128
2008-06-04,-0.013573400000000001
2008-06-05,0.00011590000000000038
2008-06-06,0.027980900000000003
2008-06-09,0.015067100000000003
2008-06-10,0.0132542
2008-06-11,0.014898600000000001
2008-06-12,0.0187289
2008-06-13,0.022914800000000003
2008-06-16,0.0250674
2008-06-17,0.047317200000000004
2008-06-18,0.0031499999999999987
2008-06-19,0.017584800000000005
2008-06-20,0.020846200000000002
2008-06-23,0.0039657000000000026
2008-06-24,0.012481100000000004
2008-06-25,0.0016833999999999972
2008-06-26,0.031810500000000005
2008-06-27,0.008173700000000002
2008-06-30,0.005406699999999997
2008-07-01,-0.007063900000000001
2008-07-02,0.0635496
2008-07-03,-0.006436600000000001
2008-07-07,0.02606
2008-07-08,0.014649200000000001
2008-07-09,0.04356130000000001
2008-07-10,0.016678000000000002
2008-07-11,-0.017352600000000003
2008-07-14,0.035957699999999995
2008-07-15,0.0271039
2008-07-16,-0.0212736
2008-07-17,0.0065348
2008-07-18,0.013366300000000001
2008-07-21,0.0414544
2008-07-22,0.0370446
2008-07-23,0.020596499999999997
2008-07-24,0.022943400000000003
2008-07-25,0.0108223
2008-07-28,0.0237733
2008-07-29,0.04936800000000001
2008-07-30,0.025753500000000006
2008-07-31,0.008203400000000003
2008-08-01,0.022142500000000002
2008-08-04,0.0201543
2008-08-05,0.0135445
2008-08-06,0.0090112
2008-09-19,0.043680000000000004
2008-09-22,0.040120300000000005
2008-09-23,0.0162411
2008-09-24,0.0216793
2008-09-25,0.031049800000000002
2008-09-26,-0.002091200000000001
2008-09-29,-0.006429899999999995
2008-09-30,0.1078178
2008-10-01,0.0690386
2008-10-02,0.021549
2008-10-03,-0.0054664000000000015
2008-10-06,0.0534464
2008-10-07,0.07399230000000001
2008-10-08,0.026458199999999994
2008-10-09,0.0659237
2008-10-10,0.0749697
2008-10-13,0.0475913
2008-10-14,0.08619010000000002
2008-10-15,0.004379299999999999
2008-10-16,0.0816027
2008-10-17,0.0540046
2008-10-20,0.05578350000000001
2008-10-21,-0.0015067000000000014
2008-10-22,-0.0033767999999999992
2008-10-23,0.04622690000000001
2008-10-24,0.0500084
2008-10-27,0.005495099999999999
2008-10-28,0.07100870000000001
2008-10-29,0.04172900000000001
2008-10-30,0.0672338
2008-10-31,0.013157500000000016
2008-11-03,0.0106656
2008-11-04,-0.0110589
2008-11-05,0.033260500000000005
2008-11-06,0.021989500000000002
2008-11-07,0.035384
2008-11-10,0.028023900000000004
2008-11-11,0.046993099999999996
2008-11-12,-0.01583379999999999
2008-11-13,0.05382020000000001
2008-11-14,0.027208100000000006
2008-11-17,0.022675600000000004
2008-11-18,0.06484000000000001
2008-11-19,0.06412609999999999
2008-11-20,0.027456499999999995
2008-11-21,-0.039000900000000005
2008-11-24,0.006504500000000003
2008-11-25,0.051477800000000004
2008-11-26,0.05579560000000001
2008-11-28,0.0249273
2008-12-01,0.0290088
2008-12-02,0.08571670000000002
2008-12-03,0.034401799999999996
2008-12-04,0.0109046
2008-12-05,0.009921700000000006
2008-12-08,0.022864300000000004
2008-12-09,0.0538522
2008-12-10,0.05017510000000001
2008-12-11,-0.0014164999999999942
2008-12-12,0.047317000000000005
2008-12-15,0.0495391
2008-12-16,0.04556150000000001
2008-12-17,-0.0010285000000000025
2008-12-18,0.022978600000000005
2008-12-19,0.057377
2008-12-22,0.07928879999999999
2008-12-23,-0.0029737999999999974
2008-12-24,0.009674500000000003
2008-12-26,-0.0056180000000000015
2008-12-29,0.040774200000000003
2008-12-30,0.06467690000000001
2008-12-31,0.014831100000000007
2009-01-02,0.04988190000000001
2009-01-05,0.012664499999999995
2009-01-06,0.0152721
2009-01-07,0.0368164
2009-01-08,0.0313511
2009-01-09,0.0359004
2009-01-12,-0.0077186000000000025
2009-01-13,0.0298951
2009-01-14,0.0442079
2009-01-15,0.0206741
2009-01-16,0.0469219
2009-01-20,-0.0005444999999999964
2009-01-21,0.04816670000000001
2009-01-22,0.026048600000000005
2009-01-23,0.045015700000000006
2009-01-26,0.0566043
2009-01-27,0.021320099999999998
2009-01-28,0.06486120000000001
2009-01-29,0.041617400000000006
2009-01-30,0.043177900000000005
2009-02-02,0.034246900000000004
2009-02-03,-0.0120964
2009-02-04,0.0019570000000000004
2009-02-05,-0.00019040000000000138
2009-02-06,0.018385300000000004
2009-02-09,0.009804300000000002
2009-02-10,0.026100500000000002
2009-02-11,0.055613800000000005
2009-02-12,0.027926199999999998
2009-02-13,0.0326796
2009-02-17,0.007991899999999996
2009-02-18,0.06587459999999999
2009-02-19,0.034048100000000005
2009-02-20,0.0384396
2009-02-23,0.0016780999999999949
2009-02-24,0.056572300000000006
2009-02-25,0.024808000000000007
2009-02-26,0.0575173
2009-02-27,0.028718100000000003
2009-03-02,0.03630979999999999
2009-03-03,0.010272999999999997
2009-03-04,0.055535100000000004
2009-03-05,0.044871900000000006
2009-03-06,0.0287588
2009-03-09,0.0279121
2009-03-10,0.040925800000000005
2009-03-11,0.039192300000000006
2009-03-12,0.0172774
2009-03-13,0.0335847
2009-03-16,-0.0240354
2009-03-17,0.0570175
2009-03-18,0.0370186
2009-03-19,0.018388099999999998
2009-03-20,0.0899132
2009-03-23,0.050006
2009-03-24,0.038185800000000006
2009-03-25,0.012448699999999997
2009-03-26,-0.022136300000000005
2009-05-11,0.0429682
2009-05-12,0.0240816
2009-05-13,0.039646100000000004
2009-05-14,0.0446478
2009-05-15,0.025650400000000004
2009-05-18,0.036249300000000005
2009-05-19,0.0363968
2009-05-20,-0.0112215
2009-05-21,0.011507999999999992
2009-05-22,0.012823700000000004
2009-05-26,0.0371641
2009-05-27,0.0583966
2009-05-28,0.0007269000000000017
2009-05-29,0.028919900000000002
2009-06-01,0.05954879999999999
2009-06-02,0.0026292999999999993
2009-06-03,0.0238011
2009-06-04,0.0324675
2009-06-05,0.0034395999999999993
2009-06-08,0.016662400000000008
2009-06-09,-0.007799599999999999
2009-06-10,-0.009091
2009-06-11,0.003689700000000004
2009-06-12,0.011767300000000001
2009-06-15,0.0293806
2009-06-16,0.027704400000000004
2009-06-17,0.035667199999999996
2009-06-18,0.041684200000000005
2009-06-19,0.0443901
2009-06-22,0.033171200000000005
2009-06-23,0.0483962
2009-06-24,0.038042400000000004
2009-06-25,0.0228477
2009-06-26,0.06952620000000001
2009-06-29,0.0144626
2009-06-30,0.027359500000000002
2009-07-01,0.0060601
2009-07-02,0.0357159
2009-07-06,0.0262147
2009-07-07,0.0039147
2009-07-08,0.043550000000000005
2009-07-09,0.03910810000000001
2009-07-10,0.007902099999999997
2009-07-13,0.025275500000000003
2009-07-14,0.016822800000000002
2009-07-15,0.023790000000000006
2009-07-16,-0.015622100000000003
2009-07-17,0.0114611
2009-07-20,0.0058950999999999995
2009-07-21,0.0152675
2009-07-22,-0.030352900000000002
2009-07-23,0.0121588
2009-07-24,0.050228300000000004
2009-07-27,0.0196649
2009-07-28,0.04041480000000001
2009-07-29,0.029129500000000003
2009-07-30,-0.010565100000000001
2009-07-31,0.005330900000000001
2009-08-03,0.002435599999999996
2009-08-04,0.0225962
2009-08-05,0.010462599999999999
2009-08-06,0.0007511000000000011
2009-08-07,0.015656400000000004
2009-08-10,0.016047
2009-08-11,0.048425600000000006
2009-08-12,0.0358661
2009-08-13,-0.0022549999999999988
2009-08-14,0.010646300000000001
2009-08-17,0.0334516
2009-08-18,0.003162600000000001
2009-08-19,0.0276051
2009-08-20,0.03059
2009-08-21,0.0278288
2009-08-24,0.05088050000000001
2009-08-25,0.0101566
2009-08-26,-0.021874700000000004
2009-08-27,0.022996999999999997
2009-08-28,0.0451347
2009-08-31,-0.008417599999999999
2009-09-01,0.029574700000000002
2009-09-02,0.009885300000000001
2009-09-03,0.016760200000000003
2009-09-04,0.004496999999999999
2009-09-08,0.0139833
2009-09-09,0.026073
2009-09-10,0.017774699999999997
2009-09-11,0.038275300000000005
2009-09-14,0.0174534
2009-09-15,-0.006715199999999998
2009-09-16,-0.0074633
2009-09-17,0.0015589000000000002
2009-09-18,0.0156429
2009-09-21,0.0279352
2009-09-22,0.019033300000000003
2009-09-23,0.0048617999999999995
2009-09-24,0.027811700000000005
2009-09-25,-0.006403800000000001
2009-09-28,0.0120114
2009-09-29,0.0189675
2009-09-30,0.03320340000000001
2009-10-01,0.023826899999999998
2009-10-02,0.0122424
2009-10-05,0.010027900000000001
2009-10-06,0.012416300000000002
2009-10-07,0.0206787
2009-10-08,0.0009431999999999991
2009-10-09,0.012368800000000001
2009-10-12,0.013479600000000001
2009-10-13,0.012470900000000002
2009-10-14,0.004739500000000001
2009-10-15,0.0156501
2009-10-16,0.006088099999999999
2009-10-19,0.007490999999999999
2009-10-20,0.003400000000000001
2009-10-21,0.025760699999999997
2009-10-22,0.0371002
2009-10-23,0.020121400000000005
2009-10-26,0.0009179000000000027
2009-10-27,-0.04303520000000001
2009-10-28,-2.599999999999738e-06
2009-10-29,0.038287400000000006
2009-10-30,0.04967330000000001
2009-11-02,0.020812500000000005
2009-11-03,0.0014974999999999988
2009-11-04,0.0325455
2009-11-05,0.016218100000000003
2009-11-06,0.020075700000000002
2009-11-09,0.026629600000000003
2009-11-10,0.07452040000000001
2009-11-11,-0.0178923
2009-12-28,0.0157094
2009-12-29,0.0034209999999999987
2009-12-30,0.0139817
2009-12-31,0.0380928
2010-01-04,0.0280078
2010-01-05,0.0051158
2010-01-06,-0.0102645
2010-01-07,0.0066378999999999995
2010-01-08,0.026002300000000002
2010-01-11,0.012396599999999997
2010-01-12,0.0007529999999999993
2010-01-13,-0.0003333999999999941
2010-01-14,0.002781200000000002
2010-01-15,0.021551100000000004
2010-01-19,-0.0053916
2010-01-20,0.0271092
2010-01-21,0.010697399999999998
2010-01-22,-0.0021996999999999984
2010-01-25,-0.013155400000000001
2010-01-26,0.015706
2010-01-27,0.019656200000000006
2010-01-28,0.010845200000000001
2010-01-29,0.003160299999999998
2010-02-01,0.014043
2010-02-02,-0.019345900000000006
2010-02-03,-0.015455000000000002
2010-02-04,0.010481599999999997
2010-02-05,0.006026100000000002
2010-02-08,0.0189991
2010-02-09,0.030067199999999995
2010-02-10,0.0078559
2010-02-11,0.0185583
2010-02-12,0.010763100000000003
2010-02-16,0.0353091
2010-02-17,0.038082500000000005
2010-02-18,0.0256634
2010-02-19,0.0088151
2010-02-22,0.008005
2010-02-23,0.029268400000000003
2010-02-24,0.0102958
2010-02-25,0.014714699999999997
2010-02-26,0.00557
2010-03-01,0.0248949
2010-03-02,-0.016045700000000003
2010-03-03,-0.0035528999999999995
2010-03-04,0.004372899999999998
2010-03-05,0.011978200000000001
2010-03-08,0.007127200000000001
2010-03-09,0.012817900000000002
2010-03-10,0.0220253
2010-03-11,0.0070209
2010-03-12,0.0015540000000000011
2010-03-15,0.003935599999999999
2010-03-16,0.022712
2010-03-17,0.0087869
2010-03-18,0.013160999999999999
2010-03-19,-0.0030155999999999994
2010-03-22,0.039214
2010-03-23,-0.002059299999999999
2010-03-24,0.0090968
2010-03-25,-0.0020696999999999972
2010-03-26,0.005279800000000001
2010-03-29,0.0113932
2010-03-30,0.0399123
2010-03-31,0.0219844
2010-04-01,0.028769500000000003
2010-04-05,0.0072651
2010-04-06,0.0112
2010-04-07,0.0010451999999999996
2010-04-08,-0.007606599999999999
2010-04-09,-0.0034655
2010-04-12,0.0009412000000000001
2010-04-13,0.004232700000000001
2010-04-14,0.015051700000000003
2010-04-15,0.003996
2010-04-16,0.0143574
2010-04-19,0.005065499999999998
2010-04-20,-0.0058210000000000015
2010-04-21,0.0348904
2010-04-22,0.010700399999999999
2010-04-23,-0.005590400000000001
2010-04-26,0.004435999999999999
2010-04-27,0.009328200000000002
2010-04-28,-0.0015279999999999996
2010-04-29,-0.013367
2010-04-30,0.0186733
2010-05-03,0.0276896
2010-05-04,-0.007568400000000003
2010-05-05,0.06983490000000002
2010-05-06,0.0279497
2010-05-07,0.011125100000000002
2010-05-10,-0.0028224999999999986
2010-05-11,0.006804600000000001
2010-05-12,0.017022900000000004
2010-05-13,0.0012368000000000004
2010-05-14,0.00028129999999999995
2010-05-17,0.008128100000000001
2010-05-18,0.032377300000000005
2010-05-19,0.009170800000000002
2010-05-20,0.001793599999999989
2010-05-21,0.026485700000000004
2010-05-24,0.05576130000000001
2010-05-25,0.004919700000000006
2010-05-26,0.0054716999999999995
2010-05-27,0.008163399999999998
2010-05-28,0.022128100000000005
2010-06-01,0.0339593
2010-06-02,0.0488296
2010-06-03,0.0023319
2010-06-04,0.019430599999999996
2010-06-07,0.012070799999999998
2010-06-08,0.011866499999999999
2010-06-09,0.015900800000000003
2010-06-10,0.007610500000000001
2010-06-11,0.0027451999999999997
2010-06-14,0.034170000000000006
2010-06-15,0.0052068999999999935
2010-06-16,0.007184600000000003
2010-06-17,0.009359100000000002
2010-06-18,0.004453200000000003
2010-06-21,0.009483400000000001
2010-06-22,0.023046699999999996
2010-06-23,0.0057404
2010-06-24,0.0428795
2010-06-25,0.0367478
2010-06-28,0.0523455
2010-06-29,0.013650100000000004
2010-06-30,0.0080442
2010-07-01,0.030916100000000002
2010-07-02,0.0157648
2010-08-17,0.014045800000000002
2010-08-18,0.013196400000000002
2010-08-19,-0.003376200000000003
2010-08-20,0.0110007
2010-08-23,0.0014097999999999992
2010-08-24,-0.011167199999999999
2010-08-25,0.017209
2010-08-26,0.013907999999999997
2010-08-27,0.006069600000000001
2010-08-30,0.0191588
2010-08-31,0.007838599999999998
2010-09-01,0.0334946
2010-09-02,0.0057041999999999995
2010-09-03,0.010968400000000001
2010-09-07,0.015320900000000002
2010-09-08,0.010939099999999998
2010-09-09,0.020875900000000003
2010-09-10,0.013578100000000003
2010-09-13,0.022079500000000002
2010-09-14,0.0023927
2010-09-15,0.021433400000000002
2010-09-16,0.030425000000000008
2010-09-17,-0.0141014
2010-09-20,0.02645
2010-09-21,0.0132335
2010-09-22,0.024467000000000003
2010-09-23,0.002297600000000001
2010-09-24,-0.0011823000000000007
2010-09-27,0.004192100000000001
2010-09-28,0.0195904
2010-09-29,-0.0051825
2010-09-30,0.03885860000000001
2010-10-01,0.002830600000000001
2010-10-04,0.0015256999999999996
2010-10-05,0.02543339999999999
2010-10-06,0.018041599999999998
2010-10-07,-0.006112300000000001
2010-10-08,0.0102885
2010-10-11,0.0013005999999999996
2010-10-12,0.0010155000000000003
2010-10-13,0.011747200000000001
2010-10-14,-0.010835899999999997
2010-10-15,0.0029419000000000008
2010-10-18,0.0084171
2010-10-19,0.023839
2010-10-20,0.021918100000000003
2010-10-21,0.006561
2010-10-22,0.011714000000000002
2010-10-25,0.0045649
2010-10-26,-0.013694600000000003
2010-10-27,-0.0025930999999999997
2010-10-28,-0.019387800000000004
2010-10-29,-0.008949499999999999
2010-11-01,0.0192725
2010-11-02,0.0524582
2010-11-03,-0.008585000000000002
2010-11-04,-0.012850800000000002
2010-11-05,0.0082654
2010-11-08,0.012071500000000002
2010-11-09,0.0047402
2010-11-10,0.0208659
2010-11-11,0.013399399999999999
2010-11-12,-0.0020196999999999993
2010-11-15,-0.015371900000000003
2010-11-16,0.0036592999999999973
2010-11-17,0.008676499999999998
2010-11-18,-0.0009548999999999981
2010-11-19,-0.0042261
2010-11-22,0.0026923000000000016
2010-11-23,0.019619900000000003
2010-11-24,0.0159371
2010-11-26,0.0021351
2010-11-29,0.0123933
2010-11-30,0.029519100000000003
2010-12-01,0.010046800000000002
2010-12-02,0.0034918000000000006
2010-12-03,0.009333000000000001
2010-12-06,0.009311300000000002
2010-12-07,-0.005346700000000003
2010-12-08,0.0022107000000000003
2010-12-09,0.00018379999999999785
2010-12-10,-0.0025481
2010-12-13,0.0028316999999999995
2010-12-14,-0.005285500000000002
2010-12-15,0.0022704000000000014
2010-12-16,0.0141458
2010-12-17,0.0230203
2010-12-20,-0.0281898
2010-12-21,0.0148903
2010-12-22,-0.0030681000000000007
2010-12-23,0.009497300000000004
2010-12-27,0.0020630000000000023
2010-12-28,0.0073147
2010-12-29,-0.0059558
2010-12-30,0.016774200000000003
2010-12-31,-0.014863400000000002
2011-01-03,0.008436500000000003
2011-01-04,0.028756700000000007
2011-01-05,0.002467399999999999
2011-01-06,-0.0030656
2011-01-07,-0.0005404999999999993
2011-01-10,0.0079711
2011-01-11,0.010281
2011-01-12,-0.003905000000000001
2011-01-13,-0.004961200000000001
2011-01-14,-0.005947599999999999
2011-01-18,0.006437099999999999
2011-01-19,-0.0323207
2011-01-20,-0.010560900000000002
2011-01-21,-0.002007300000000001
2011-01-24,0.013301100000000003
2011-01-25,0.009263799999999999
2011-01-26,0.002267400000000001
2011-01-27,0.011816900000000002
2011-01-28,0.0033177999999999992
2011-01-31,0.0173321
2011-02-01,0.0012982000000000028
2011-02-02,0.0086227
2011-02-03,-0.0323937
2011-02-04,0.0025935000000000003
2011-02-07,-0.005321999999999999
2011-02-08,-0.012798799999999999
2011-02-09,0.023334300000000002
2011-02-10,-0.0063869
2011-02-11,0.003082099999999999
2011-02-14,-0.003565800000000001
2011-02-15,0.0008866999999999998
2011-02-16,0.0048664
2011-02-17,-0.007910499999999999
2011-02-18,-0.0061814999999999995
2011-04-05,-0.0038861000000000004
2011-04-06,0.0013837000000000016
2011-04-07,-0.0040205000000000015
2011-04-08,-0.003006
2011-04-11,0.0016055000000000006
2011-04-12,-0.004255599999999998
2011-04-13,0.012959100000000001
2011-04-14,0.0211829
2011-04-15,0.010637099999999998
2011-04-18,0.006358299999999998
2011-04-19,0.006775200000000001
2011-04-20,0.0163107
2011-04-21,0.013553100000000002
2011-04-25,0.011768300000000004
2011-04-26,-0.0097088
2011-04-27,0.0003519000000000005
2011-04-28,-0.0034431999999999996
2011-04-29,-0.027835
2011-05-02,0.0014626999999999982
2011-05-03,-0.0101082
2011-05-04,0.0184809
2011-05-05,-0.022880300000000003
2011-05-06,0.0105956
2011-05-09,0.0075590000000000015
2011-05-10,0.007016400000000002
2011-05-11,0.0169431
2011-05-12,-0.0004896999999999957
2011-05-13,0.0140484
2011-05-16,0.004284400000000001
2011-05-17,0.010063800000000001
2011-05-18,0.0007875999999999994
2011-05-19,0.004159400000000001
2011-05-20,0.0022603
2011-05-23,0.010719100000000002
2011-05-24,-0.0116526
2011-05-25,0.012331599999999998
2011-05-26,0.0009306000000000002
2011-05-27,0.004861100000000001
2011-05-31,-0.015070499999999995
2011-06-01,0.0209348
2011-06-02,0.0138649
2011-06-03,0.0009054000000000006
2011-06-06,-0.014318300000000003
2011-06-07,0.0020108999999999986
2011-06-08,-5.2099999999997634e-05
2011-06-09,0.013477800000000002
2011-06-10,-0.0032080000000000008
2011-06-13,0.0022377
2011-06-14,-0.024955399999999996
2011-06-15,0.004697000000000003
2011-06-16,0.016343600000000003
2011-06-17,-0.0003508999999999986
2011-06-20,0.0050641
2011-06-21,-0.004644199999999998
2011-06-22,0.021595100000000002
2011-06-23,0.0030959000000000013
2011-06-24,0.0086444
2011-06-27,0.019041100000000002
2011-06-28,0.006822199999999999
2011-06-29,0.008112900000000001
2011-06-30,0.0079626
2011-07-01,0.005438299999999998
2011-07-05,0.0071102000000000005
2011-07-06,-0.013803300000000003
2011-07-07,0.0198909
2011-07-08,-0.0059511999999999985
2011-07-11,-0.0288193
2011-07-12,0.0126644
2011-07-13,-0.0094308
2011-07-14,0.0018558000000000012
2011-07-15,-0.0035772
2011-07-18,0.016938400000000003
2011-07-19,0.006137500000000002
2011-07-20,0.0062609
2011-07-21,0.0132385
2011-07-22,0.001332700000000001
2011-07-25,0.011363600000000003
2011-07-26,-0.021956100000000003
2011-07-27,-0.008603799999999995
2011-07-28,0.013224900000000003
2011-07-29,0.0109013
2011-08-01,0.0038104999999999997
2011-08-02,-0.013602200000000002
2011-08-03,0.0328157
2011-08-04,0.032429700000000006
2011-08-05,-0.026118299999999997
2011-08-08,0.021038399999999985
2011-08-09,0.0348102
2011-08-10,0.037334700000000005
2011-08-11,0.032682300000000004
2011-08-12,-0.0006913999999999996
2011-08-15,0.0091692
2011-08-16,0.0351167
2011-08-17,0.020617000000000003
2011-08-18,-0.0054301
2011-08-19,0.0113359
2011-08-22,0.0010585000000000013
2011-08-23,-0.03443620000000001
2011-08-24,-0.0035595
2011-08-25,0.035966599999999994
2011-08-26,0.020831099999999998
2011-08-29,0.005918099999999999
2011-08-30,0.015391700000000001
2011-08-31,0.0057678
2011-09-01,0.0119709
2011-09-02,-0.006502599999999997
2011-09-06,0.0395666
2011-09-07,-0.006557699999999999
2011-09-08,0.020975399999999998
2011-09-09,0.014971700000000001
2011-09-12,0.0052778999999999986
2011-09-13,0.0005007999999999992
2011-09-14,0.0004933999999999945
2011-09-15,0.016577500000000002
2011-09-16,0.008480600000000001
2011-09-19,0.0380698
2011-09-20,-0.005332399999999999
2011-09-21,-0.0197562
2011-09-22,0.012767399999999998
2011-09-23,0.014158600000000002
2011-09-26,-0.0229843
2011-09-27,0.012437700000000005
2011-09-28,0.0426116
2011-09-29,0.03881389999999999
2011-09-30,-0.017198000000000005
2011-10-03,-0.006833900000000011
2011-10-04,0.06072860000000001
2011-10-05,0.014710900000000002
2011-10-06,0.014797900000000001
2011-10-07,-0.0020237000000000033
2011-11-21,-0.0029200000000000025
2011-11-22,-0.0294167
2011-11-23,-0.0091197
2011-11-25,-0.0126293
2011-11-28,0.022800400000000005
2011-11-29,0.024445699999999997
2011-11-30,0.0126822
2011-12-01,0.0345405
2011-12-02,0.014775800000000002
2011-12-05,0.0290153
2011-12-06,0.0006222000000000006
2011-12-07,0.025792000000000002
2011-12-08,-0.0086931
2011-12-09,0.03629040000000001
2011-12-12,-0.006632800000000001
2011-12-13,0.003709200000000001
2011-12-14,0.048365000000000005
2011-12-15,0.0179946
2011-12-16,0.019044900000000003
2011-12-19,0.0010167000000000023
2011-12-20,0.0408941
2011-12-21,-0.008914499999999995
2011-12-22,0.010783000000000001
2011-12-23,0.015264400000000001
2011-12-27,0.011069
2011-12-28,0.006984000000000001
2011-12-29,0.0328992
2011-12-30,0.0498416
2012-01-03,0.03192830000000001
2012-01-04,0.0046914999999999995
2012-01-05,-0.0166387
2012-01-06,0.0157099
2012-01-09,0.0061210000000000014
2012-01-10,-0.007013300000000002
2012-01-11,-0.0034341
2012-01-12,0.002366700000000001
2012-01-13,0.0047112000000000005
2012-01-17,0.0052005
2012-01-18,0.0064680000000000015
2012-01-19,0.0089998
2012-01-20,0.0330391
2012-01-23,0.0076218
2012-01-24,0.0114251
2012-01-25,0.0015643999999999999
2012-01-26,0.0038654999999999996
2012-01-27,0.0119072
2012-01-30,0.0105795
2012-01-31,0.004976600000000001
2012-02-01,0.006273400000000002
2012-02-02,0.003837
2012-02-03,-0.008310199999999993
2012-02-06,0.013716500000000005
2012-02-07,0.003687899999999999
2012-02-08,-0.016163700000000003
2012-02-09,0.014506500000000002
2012-02-10,0.0012288000000000004
2012-02-13,0.017003200000000003
2012-02-14,0.017415500000000004
2012-02-15,-0.0022462000000000003
2012-02-16,0.005806
2012-02-17,0.0168482
2012-02-21,-0.0049212
2012-02-22,0.0103777
2012-02-23,0.007409700000000002
2012-02-24,-0.000986899999999999
2012-02-27,0.0038636000000000044
2012-02-28,0.010442000000000002
2012-02-29,0.016849500000000003
2012-03-01,0.004149699999999999
2012-03-02,0.022654599999999997
2012-03-05,-0.0062586000000000004
2012-03-06,0.016077
2012-03-07,0.005820799999999998
2012-03-08,0.003876000000000001
2012-03-09,-0.0076286
2012-03-12,-0.0063837999999999985
2012-03-13,0.0120822
2012-03-14,0.010849200000000002
2012-03-15,0.0089266
2012-03-16,0.0057257
2012-03-19,0.0111708
2012-03-20,0.0173542
2012-03-21,-0.005040300000000001
2012-03-22,0.0028065000000000017
2012-03-23,0.009052500000000002
2012-03-26,-0.0072675
2012-03-27,0.008869100000000001
2012-03-28,0.004090600000000001
2012-03-29,0.0144982
2012-03-30,0.023968000000000003
2012-04-02,0.0157417
2012-04-03,0.027514200000000003
2012-04-04,0.0016123000000000008
2012-04-05,0.0365438
2012-04-09,0.029763300000000006
2012-04-10,0.024063400000000006
2012-04-11,0.005429399999999999
2012-04-12,0.018931299999999998
2012-04-13,0.0199888
2012-04-16,0.018870200000000004
2012-04-17,-0.006761700000000002
2012-04-18,0.0169994
2012-04-19,-0.0182362
2012-04-20,-0.007231999999999997
2012-04-23,0.013492400000000002
2012-04-24,0.0098863
2012-04-25,0.00012670000000000086
2012-04-26,-0.005108600000000001
2012-04-27,0.003149699999999999
2012-04-30,0.0386417
2012-05-01,-0.0039185999999999995
2012-05-02,0.020192
2012-05-03,0.0009836000000000011
2012-05-04,0.011489500000000003
2012-05-07,-0.0027356000000000004
2012-05-08,0.0144407
2012-05-09,0.0070118
2012-05-10,0.0164999
2012-05-11,-0.012199100000000003
2012-05-14,0.0028094999999999995
2012-05-15,-0.010119999999999997
2012-05-16,-0.018302600000000002
2012-05-17,-0.004558900000000001
2012-05-18,0.0180052
2012-05-21,-0.00046210000000000175
2012-05-22,0.026847000000000003
2012-05-23,0.026188800000000005
2012-05-24,0.0204067
2012-05-25,0.013110800000000002
2012-05-29,0.0094127
2012-07-12,0.00044309999999999966
2012-07-13,0.0054784
2012-07-16,0.007649700000000001
2012-07-17,0.0208104
2012-07-18,0.021486500000000006
2012-07-19,0.0023469000000000003
2012-07-20,-0.00046900000000000067
2012-07-23,-0.017253100000000004
2012-07-24,-0.0118256
2012-07-25,0.013645000000000001
2012-07-26,0.008875500000000001
2012-07-27,0.0020078000000000023
